ID;AnoNascimento;Escolaridade;EstadoCivil;Renda;GastoComVinhos;GastoComCarnes;ComprasWeb;ComprasLoja
10281;1970;Graduation;Divorced;64713.0;180;13;5;4
6958;1977;Master;Married;27889.0;14;0;1;6
954;1960;Basic;Widow;22123.0;3;34;1;5
5079;1971;Graduation;Married;0.0;71;0;1;8
10339;1954;Master;Together;0.0;161;0;1;6
4643;1973;Graduation;Married;27803.0;8;38;0;8
3117;1955;Graduation;Single;0.0;264;12;1;7
6497;1960;Graduation;Married;51651.0;293;13;2;8
5396;1988;Graduation;Married;68487.0;758;33;7;4
5250;1943;Master;Widow;0.0;532;164;5;1
1052;1969;Graduation;Married;56796.0;656;62;9;7
2802;1992;2n Cycle;Married;87000.0;196;67;6;2
6343;1959;Graduation;Married;79823.0;835;114;9;2
6507;1980;Graduation;Single;30828.0;16;2;1;3
7901;1971;Master;Married;34109.0;9;2;0;4
4865;1974;Master;Divorced;53367.0;229;10;1;7
2686;1969;Basic;Together;22390.0;0;15;0;7
3107;1976;Graduation;Together;71322.0;121;24;1;2
7734;1993;Graduation;Absurd;79244.0;471;212;10;1
1146;1949;Master;Together;49912.0;520;32;5;8
11031;1950;PhD;Married;48699.0;26;2;0;5
7428;1975;Graduation;Together;80144.0;240;250;7;1
975;1956;Graduation;Single;54252.0;178;8;1;6
1103;1976;Master;Married;81929.0;1486;49;4;6
3422;1975;Graduation;Married;76068.0;1115;33;3;6
1055;1976;Master;Married;53204.0;29;2;0;4
6544;1949;PhD;Together;67911.0;529;63;7;3
1241;1984;2n Cycle;Married;14796.0;13;7;0;9
2909;1974;PhD;Married;78128.0;934;16;4;3
5802;1972;Basic;Married;14188.0;2;16;0;6
1407;1986;Basic;Married;20425.0;4;3;0;7
6183;1962;Master;Married;58646.0;62;6;1;4
340;1970;Graduation;Divorced;72967.0;158;0;2;5
5991;1949;Master;Married;48150.0;173;3;1;7
3104;1961;Graduation;Single;82332.0;830;51;3;2
9729;1955;Graduation;Widow;58275.0;189;56;2;7
1008;1981;PhD;Together;44953.0;728;11;3;6
11091;1953;Graduation;Together;34587.0;7;2;0;4
3969;1974;Master;Together;43018.0;35;7;2;5
1916;1954;Master;Married;45736.0;188;20;1;7
9907;1969;Master;Together;66476.0;742;25;8;4
87;1981;2n Cycle;Married;27733.0;0;26;0;7
8659;1952;PhD;Together;69805.0;750;13;8;2
6262;1962;Master;Single;72217.0;816;55;10;2
6147;1971;Graduation;Divorced;25818.0;5;2;1;7
8832;1976;Master;Together;37509.0;37;12;0;7
10067;1976;2n Cycle;Together;25176.0;4;0;0;7
7532;1980;Graduation;Married;43586.0;99;4;0;8
4915;1956;2n Cycle;Married;53230.0;176;136;2;5
2115;1957;Graduation;Together;50116.0;54;0;0;5
2088;1972;Graduation;Together;84906.0;997;99;6;2
2493;1966;Graduation;Married;61286.0;356;19;1;5
6292;1986;PhD;Married;82333.0;1311;46;3;2
1631;1965;PhD;Together;65220.0;890;0;4;6
10104;1974;Graduation;Together;33590.0;4;0;0;7
3006;1976;Graduation;Divorced;30992.0;17;7;0;7
3919;1976;Master;Single;72309.0;960;50;6;3
11181;1949;PhD;Married;156924.0;2;1;0;0
642;1980;Basic;Married;16005.0;1;20;1;8
4369;1957;Master;Absurd;65487.0;240;199;5;2
10127;1965;Graduation;Married;58692.0;301;4;2;7
271;1969;Graduation;Widow;40590.0;154;6;4;6
4973;1970;Graduation;Single;20587.0;2;4;1;7
2948;1954;Master;Divorced;62637.0;104;4;2;2
2715;1966;Master;Divorced;29435.0;70;4;2;9
10432;1974;Graduation;Divorced;19346.0;2;3;0;8
9216;1971;Graduation;Married;35788.0;23;3;0;6
7124;1968;Graduation;Divorced;36997.0;43;8;1;5
9727;1957;Graduation;Married;23539.0;4;16;0;6
5136;1973;Graduation;Single;65333.0;654;0;4;6
9790;1957;Graduation;Single;78499.0;912;47;3;4
1818;1971;PhD;Together;29732.0;25;0;0;9
1100;1960;Master;Together;41275.0;24;0;1;5
7873;1973;PhD;Together;63516.0;141;15;1;5
10609;1962;PhD;Married;42769.0;71;3;1;4
6950;1958;Master;Married;49572.0;35;0;0;7
7233;1972;Graduation;Married;69209.0;496;229;3;4
9481;1976;Graduation;Married;17148.0;9;13;1;8
7699;1969;Graduation;Widow;40590.0;154;6;4;6
2711;1976;Master;Together;30560.0;9;4;0;7
8933;1983;2n Cycle;Married;32146.0;26;4;0;6
8726;1964;2n Cycle;Divorced;41713.0;77;10;1;6
1515;1975;Master;Together;34176.0;11;4;0;3
5186;1955;PhD;Married;58482.0;576;19;4;6
10157;1965;Graduation;Single;59686.0;89;34;1;4
5667;1964;PhD;Married;60896.0;1013;60;10;6
902;1980;Graduation;Together;62994.0;224;4;2;6
977;1957;Graduation;Together;47320.0;200;50;1;6
7313;1949;2n Cycle;Widow;74859.0;570;133;5;3
7600;1992;Basic;Single;15253.0;1;8;0;7
9706;1974;PhD;Single;31560.0;62;4;1;8
2429;1954;Graduation;Divorced;72071.0;531;150;4;2
3520;1990;Master;Single;91172.0;162;0;3;3
10394;1984;Graduation;Married;90000.0;675;94;8;1
4548;1981;Graduation;Single;41967.0;23;0;0;4
9362;1965;Graduation;Single;69263.0;492;13;1;6
3968;1970;2n Cycle;Divorced;65706.0;918;13;3;7
4084;1975;Graduation;Together;60934.0;224;192;4;4
6721;1951;Graduation;Married;71965.0;572;50;3;3
2829;1955;Graduation;Married;65210.0;626;0;3;6
1772;1975;PhD;Married;79174.0;1074;193;6;2
1544;1967;Master;Divorced;81380.0;741;224;2;2
492;1973;PhD;YOLO;48432.0;322;4;1;8
4377;1971;Graduation;Married;52914.0;254;30;3;7
4541;1955;Graduation;Together;38946.0;116;6;1;5
1321;1974;Graduation;Married;26067.0;22;0;0;8
8858;1972;PhD;Married;44325.0;516;0;2;8
3266;1964;Graduation;Married;42523.0;14;3;1;2
11187;1978;Basic;Single;26487.0;2;12;1;5
8207;1957;2n Cycle;Married;53233.0;28;3;0;4
9723;1960;Graduation;Married;67716.0;530;62;4;5
2666;1972;Master;Married;76234.0;519;130;3;3
5721;1956;PhD;Married;84117.0;611;59;10;2
10652;1957;Master;Together;65487.0;240;199;5;2
1646;1972;Basic;Married;25224.0;4;11;1;3
4418;1983;Master;Single;89616.0;671;145;5;2
2656;1971;Graduation;Divorced;40851.0;23;0;1;7
7990;1947;Graduation;Married;27469.0;9;3;0;6
8722;1957;2n Cycle;Married;82347.0;556;202;7;3
7118;1957;Graduation;Married;73803.0;833;52;5;6
2980;1952;Master;Single;8820.0;12;4;0;8
1839;1974;Graduation;Single;43322.0;56;10;0;7
10722;1973;Graduation;Together;55593.0;293;11;6;6
2632;1954;Graduation;Married;50501.0;297;13;4;6
9014;1975;Graduation;Married;37085.0;39;2;0;8
7620;1990;Basic;Single;16185.0;5;21;2;8
10968;1969;Graduation;Single;57731.0;266;65;8;6
11133;1973;PhD;YOLO;48432.0;322;4;1;8
2736;1978;Graduation;Married;73807.0;366;71;5;2
1876;1990;Graduation;Married;18929.0;32;23;0;6
5959;1968;Graduation;Single;35893.0;158;0;1;8
1092;1980;Graduation;Married;61014.0;269;182;3;7
4333;1954;Graduation;Together;32144.0;41;0;1;7
3850;1963;Basic;Together;14918.0;3;15;0;6
6168;1963;Graduation;Divorced;45146.0;33;0;1;4
607;1955;2n Cycle;Divorced;41769.0;302;32;1;8
10469;1981;Graduation;Together;88325.0;519;93;2;2
6983;1950;Master;Divorced;38054.0;23;2;0;7
3661;1995;2n Cycle;Single;80617.0;594;72;6;2
9303;1976;Graduation;Married;5305.0;12;1;0;13
692;1954;Graduation;Together;36807.0;4;0;0;6
736;1983;Graduation;Together;28427.0;18;3;0;8
9589;1948;PhD;Widow;82032.0;332;149;6;1
4838;1978;Graduation;Together;22775.0;5;0;0;8
9246;1985;Master;Together;40101.0;171;26;1;7
6261;1979;Graduation;Married;58025.0;270;11;2;4
7366;1982;Master;Single;75777.0;712;69;6;1
10659;1979;2n Cycle;Together;7500.0;2;3;2;7
1448;1963;Master;Married;33562.0;21;0;0;4
4286;1970;PhD;Single;57642.0;580;8;6;4
4749;1968;Graduation;Together;58554.0;368;38;2;7
4478;1979;Graduation;Married;63777.0;457;15;1;8
4201;1962;Graduation;Single;57967.0;229;4;2;5
8720;1978;2n Cycle;Together;0.0;32;12;0;0
10084;1972;Graduation;Married;24434.0;3;20;1;7
7004;1984;Graduation;Single;11012.0;24;7;1;9
9817;1970;Master;Single;44802.0;853;13;4;8
8080;1986;Graduation;Single;26816.0;5;3;0;4
9432;1977;Graduation;Together;666666.0;9;8;1;6
8372;1974;Graduation;Married;34421.0;3;6;0;7
10870;1967;Graduation;Married;61223.0;709;42;3;5
4001;1946;PhD;Together;64014.0;406;0;2;7
7270;1981;Graduation;Divorced;56981.0;908;32;3;6
8235;1956;Master;Together;69245.0;428;80;5;3
9405;1954;PhD;Married;52869.0;84;2;1;7
